"Open Positions Summary"
"","Name","Symbol","Exchange","Type","Amount","Avg Price","Current Price","Extended Hours","Extended Hours (%)","Prev.","Market Value","Commission","Weight","Daily P/L","Daily P/L%","Net P/L%","Net P/L","Next Earnings Date","Exchange","Last","Bid","Ask","Extended Hours","Extended Hours (%)","Open","Prev.","High","Low","Chg.","Chg. %","Vol.","Next Earnings Date","Time","Market Cap","Revenue","Average Vol. (3m)","EPS","P/E Ratio","Beta","Dividend","Yield","5 Minutes","15 Minutes","30 Minutes","Hourly","5 Hours","Daily","Weekly","Monthly","Daily","1 Week","1 Month","YTD","1 Year","3 Years"

"Market Value","Rp0.00"
"Open P/L","Rp0.00 / 0.00%"
"Daily P/L","Rp56,221,375,894,469,744.00 / 0.19%"
"Total P/L","Rp68,329,849,001,778,824.00"


"Open Positions"
"","Name","Symbol","Exchange","Open Date","Type","Amount","Open Price","Current Price","Extended Hours","Extended Hours (%)","Prev.","Market Value","Commission","Net P/L%","Weight","Daily P/L","Daily P/L%","Net P/L","Next Earnings Date"


"Closed Positions"
"","Name","Symbol","Exchange","Open Date","Type","Amount","Open Price","Close Date","Close Price","Gain%","Net P/L"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","BUY","1000000000.00000000","809,006,596","03/23/2021","809,036,220","0.00%","Rp29,623,999,900,000.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","BUY","100000000.00000000","808,972,994","03/23/2021","809,006,596","0.00%","Rp3,360,199,999,000.00"
"","BTC/EUR","BTC/EUR","Binance","03/23/2021","SELL","1000000.00000000","45,813.2","03/23/2021","46,077.8","-14.44%","-Rp4,515,160,860,001.20"
"","BTC/GBP","BTC/GBP","Coinbase Pro","03/23/2021","SELL","1000000.00000000","39,550.0","03/23/2021","39,776.3","-57.22%","-Rp4,476,757,120,001.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","1000000.00000000","54,580.5","03/23/2021","54,571.3","0.02%","Rp132,709,971,149.96"
"","Gold","GCJ1","ICE","03/23/2021","BUY","1000000.00000000","1,737.20","03/23/2021","1,738.25","0.06%","Rp1,514,624,956,725.00"
"","Gold","GCJ1","ICE","03/23/2021","BUY","1000000.00000000","1,737.10","03/23/2021","1,737.85","0.04%","Rp1,081,874,956,725.00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","100000.00000000","805,999,000","03/23/2021","806,000,000","-0.01%","-Rp100,000,000.00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","1000000.00000000","805,800,000","03/23/2021","805,800,000","0.00%","-Rp10,000.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","BUY","1000000000.00000000","807,886,965","03/23/2021","808,241,096","0.04%","Rp100,000,000,000,000.00"
"","BTC/EUR","BTC/EUR","Coinbase Pro","03/23/2021","SELL","1000000.00000000","45,844.2","03/23/2021","45,793.7","11.02%","Rp861,737,049,998.98"
"","XAU/IDR","XAU/IDR","FX","03/23/2021","BUY","1000000.00000000","250,619.93","03/23/2021","250,491.42","-1.28%","-Rp128,510,000.00"
"","IDR/USD","IDR/USD","FX","03/23/2021","SELL","100000000.00000000","0.00006943","03/23/2021","0.00006944","-0.14%","-Rp144.25"
"","ETH/XAU","ETH/XAU","Synthetic","03/23/2021","SELL","1000000.00000000","0.95586","03/23/2021","0.95845","-27.10%","-Rp647,235,509.20"
"","Bitcoin GBP Index","BTC/GBP","Investing.com","03/23/2021","SELL","1000000000.00000000","38,894.3","03/23/2021","38,706.4","0.48%","Rp3,717,112,940,217,600.50"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","SELL","1000000000.00000000","797,974,650","03/23/2021","798,388,163","-0.05%","-Rp100,000,000,000,000.00"
"","Bitcoin Cash SV IDR Index","BCHSV/IDR","Investing.com","03/23/2021","SELL","1000000000.00000000","3,169,000","03/23/2021","3,163,000","0.19%","Rp6,000,000,000,000.00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","1000000000.00000000","797,964,000","03/23/2021","794,500,000","43.41%","Rp100,000,000,000,000.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","1000000000.00000000","53,665.9","03/23/2021","53,604.9","0.11%","Rp879,924,982,690,000.00"
"","Bitcoin Cash SV IDR Index","BCHSV/IDR","Investing.com","03/23/2021","BUY","1000000000.00000000","3,140,000","03/23/2021","3,169,000","0.92%","Rp28,999,999,990,000.00"
"","BCHSV/IDR","BCHSV/IDR","Indodax","03/23/2021","SELL","1000000000.00000000","3,140,000","03/23/2021","3,169,000","-0.92%","-Rp29,000,000,010,000.00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","1000000.00000000","801,852,000","03/23/2021","794,499,000","91.70%","Rp7,352,999,999,000.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","BUY","1000000000.00000000","805,260,465","03/23/2021","797,878,585","-0.92%","-Rp100,000,000,000,000.00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","1000000.00000000","800,000,000","03/23/2021","792,501,000","93.74%","Rp7,498,999,999,900.00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","1000000.00000000","802,000,000","03/23/2021","792,501,000","118.44%","Rp9,498,999,999,900.00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","1000000.00000000","802,000,000","03/23/2021","794,499,000","93.53%","Rp7,500,999,999,900.00"
"","Bitcoin Cash SV IDR Index","BCHSV/IDR","Investing.com","03/23/2021","BUY","1000000000.00000000","3,115,000","03/23/2021","3,147,000","1.03%","Rp31,999,999,999,500.00"
"","USD/IDR","USD/IDR","FX","03/23/2021","SELL","100000000.00000000","14,425.0","03/23/2021","14,420.0","3.47%","Rp499,999,000.00"
"","USD/IDR","USD/IDR","FX","03/23/2021","SELL","1000000000.00000000","14,417.5","03/23/2021","14,425.0","-5.20%","-Rp7,500,001,000.00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","1000000.00000000","801,852,000","03/23/2021","796,760,000","63.50%","Rp5,091,999,999,900.00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","10000000.00000000","800,000,000","03/23/2021","796,760,000","40.50%","Rp32,399,999,999,900.00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","1000000.00000000","801,852,000","03/23/2021","796,760,000","63.50%","Rp5,091,999,999,900.00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","10000000.00000000","800,000,000","03/23/2021","796,760,000","40.50%","Rp32,399,999,999,900.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","1000000.00000000","53,643.1","03/23/2021","53,384.6","0.48%","Rp3,728,862,485,575.00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","100000000.00000000","799,900,000","03/23/2021","794,000,000","73.76%","Rp100,000,000,000,000.00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","1000000.00000000","812,989,000","03/23/2021","802,000,000","135.17%","Rp10,988,999,999,900.00"
"","IDR/USD","IDR/USD","FX","03/23/2021","SELL","1000000000.00000000","0.00006937","03/23/2021","0.00006947","-0.14%","-Rp14,435.03"
"","EUR/IDR","EUR/IDR","FX","03/23/2021","SELL","1000000000.00000000","17,192.1","03/23/2021","17,190.3","1.05%","Rp1,800,000,000.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","BUY","1000000000.00000000","54,467.7","03/23/2021","54,557.5","0.16%","Rp1,295,364,999,985,618.25"
"","BTC/EUR","BTC/EUR","Kraken","03/23/2021","SELL","1000000000.00000000","45,780.0","03/23/2021","45,855.0","-0.16%","-Rp1,279,807,500,000,000.00"
"","Bitcoin GBP Index","BTC/GBP","Investing.com","03/23/2021","SELL","10000000.00000000","39,568.8","03/23/2021","39,494.1","0.19%","Rp14,777,452,800,000.79"
"","Bitcoin Euro Index","BTC/EUR","Investing.com","03/23/2021","SELL","200000000.00000000","45,879.9","03/23/2021","45,821.2","0.13%","Rp200,332,534,000,017.03"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","1000000000.00000000","813,375,000","03/23/2021","812,000,000","16.90%","Rp100,000,000,000,000.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","200000000.00000000","54,507.9","03/23/2021","54,600.1","-0.17%","-Rp265,996,999,999,990.00"
"","BTC/EUR","BTC/EUR","BitStamp","03/23/2021","SELL","100000000.00000000","45,780.6","03/23/2021","45,862.8","-0.18%","-Rp140,266,902,000,010.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","BUY","4000000000.00000000","817,869,899","03/23/2021","815,387,902","-0.30%","-Rp100,000,000,000,000.00"
"","Bitcoin Euro Index","BTC/EUR","Investing.com","03/23/2021","SELL","100000000.00000000","45,976.7","03/23/2021","45,949.7","0.06%","Rp46,073,069,829,358.99"
"","BTC/EUR","BTC/EUR","Coinbase Pro","03/23/2021","SELL","2000000.00000000","45,908.9","03/23/2021","45,847.6","0.13%","Rp2,092,058,660,000.17"
"","BTC/EUR","BTC/EUR","Kraken","03/23/2021","SELL","1000000000.00000000","45,844.5","03/23/2021","45,780.0","0.14%","Rp1,100,634,449,999,999.88"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","1000000000.00000000","54,622.2","03/23/2021","54,473.0","0.27%","Rp2,152,209,985,575,000.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","1000000000.00000000","54,922.0","03/23/2021","54,660.4","0.48%","Rp3,773,579,998,557,500.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","1000000000.00000000","54,922.0","03/23/2021","54,695.4","0.41%","Rp3,268,704,998,557,500.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","2000000000.00000000","54,864.2","03/23/2021","54,692.9","0.31%","Rp4,942,004,997,114,856.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","1000000.00000000","54,954.6","03/23/2021","54,919.8","0.06%","Rp501,989,985,574.94"
"","BTC/USD","BTC/USD","Bitfinex","03/23/2021","SELL","1000000.00000000","54,957.0","03/23/2021","54,910.7","0.08%","Rp667,877,499,999.05"
"","BTC/USD","BTC/USD","Coinbase Pro","03/23/2021","SELL","1000000.00000000","55,024.5","03/23/2021","54,962.5","0.11%","Rp894,349,999,999.01"
"","Bitcoin RUB Index","BTC/RUB","Investing.com","03/23/2021","BUY","1000000000.00000000","4,038,508","03/23/2021","4,029,205","-0.23%","-Rp1,761,430,020,189,300.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","BUY","3000000000.00000000","819,282,727","03/23/2021","819,283,653","0.00%","Rp2,777,999,900,000.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","1000000000.00000000","54,868.5","03/23/2021","54,892.8","-0.04%","-Rp350,527,501,442,540.00"
"","Bitcoin GBP Index","BTC/GBP","Investing.com","03/23/2021","SELL","2000000000.00000000","39,855.4","03/23/2021","39,804.2","0.13%","Rp2,025,717,758,021,957.75"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","3000000000.00000000","819,300,000","03/23/2021","819,299,000","0.00%","Rp3,000,000,000,000.00"
"","BTC/GBP","BTC/GBP","Coinbase Pro","03/23/2021","SELL","1000000000.00000000","39,850.0","03/23/2021","39,854.7","-0.01%","-Rp92,977,279,999,943.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","3000000000.00000000","55,047.2","03/23/2021","55,006.6","0.07%","Rp1,756,965,000,000,000.00"
"","IDR/JPY","IDR/JPY","FX","03/23/2021","BUY","1000000000.00000000","0.7556","03/23/2021","0.7541","-198.52%","-Rp1,990,650.00"
"","IDR/USD","IDR/USD","FX","03/23/2021","BUY","1000000000.00000000","0.00006934","03/23/2021","0.00006937","4.33%","Rp4,326.50"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","BUY","1000000000.00000000","819,482,525","03/23/2021","818,435,404","-0.13%","-Rp100,000,000,000,000.00"
"","BTC/GBP","BTC/GBP","Coinbase Pro","03/23/2021","BUY","1000000000.00000000","39,850.0","03/23/2021","39,832.5","-4.39%","-Rp346,192,000,000,000.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","1000000000.00000000","54,934.3","03/23/2021","54,917.6","0.03%","Rp240,897,498,557,557.69"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","1000000000.00000000","54,561.7","03/23/2021","54,925.1","-0.67%","-Rp5,242,045,000,000,000.00"
"","Bitcoin Euro Index","BTC/EUR","Investing.com","03/23/2021","SELL","1000000000.00000000","46,066.0","03/23/2021","46,171.9","-0.23%","-Rp1,807,088,207,064,100.00"
"","BTC/EUR","BTC/EUR","Coinbase Pro","03/23/2021","SELL","1000000000.00000000","46,132.5","03/23/2021","46,097.4","7.61%","Rp598,949,909,998,959.12"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","1000000000.00000000","54,909.5","03/23/2021","54,827.1","0.15%","Rp1,188,619,985,575,014.50"
"","EUR/IDR","EUR/IDR","FX","03/23/2021","BUY","1000000000.00000000","17,179.9","03/23/2021","17,186.2","3.67%","Rp6,299,999,990.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","BUY","1000000000.00000000","54,911.5","03/23/2021","54,957.9","0.08%","Rp669,320,000,000,014.38"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","BUY","1000000000.00000000","817,812,513","03/23/2021","818,720,569","0.11%","Rp100,000,000,000,000.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","BUY","1000000000.00000000","817,811,556","03/23/2021","818,719,609","0.11%","Rp100,000,000,000,000.00"
"","Bitcoin Euro Index","BTC/EUR","Investing.com","03/23/2021","SELL","1000000000.00000000","46,108.0","03/23/2021","46,103.2","0.01%","Rp81,907,662,935,949.48"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","1000000000.00000000","54,934.3","03/23/2021","54,852.6","0.15%","Rp1,178,522,498,557,557.75"
"","Bitcoin Euro Index","BTC/EUR","Investing.com","03/23/2021","SELL","1000000000.00000000","46,182.6","03/23/2021","46,142.1","0.09%","Rp691,096,049,829,359.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","1000000000.00000000","54,947.7","03/23/2021","54,916.2","0.06%","Rp454,387,498,557,500.00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","1000000000.00000000","819,002,000","03/23/2021","819,001,000","0.01%","Rp999,999,900,000.00"
"","BTC/XAU","BTC/XAU","Synthetic","03/23/2021","SELL","1000000.00000000","31.3968","03/23/2021","31.7257","-104.76%","-Rp82,191,422,727.92"
"","BTC/XAU","BTC/XAU","Synthetic","03/23/2021","SELL","1000000000.00000000","31.3926","03/23/2021","31.7257","-106.11%","-Rp83,240,983,829,000.00"
"","BTC/XAU","BTC/XAU","Synthetic","03/23/2021","SELL","1000000000.00000000","31.7499","03/23/2021","31.7061","13.80%","Rp10,945,527,044,041.10"
"","BTC/XAU","BTC/XAU","Synthetic","03/23/2021","SELL","1000000000.00000000","31.7545","03/23/2021","31.7061","3.81%","Rp12,095,057,292,041.10"
"","USD/IDR","USD/IDR","FX","03/23/2021","SELL","1000000000.00000000","14,402.5","03/23/2021","14,400.0","17.36%","Rp2,500,000,000.00"
"","Bitcoin RUB Index","BTC/RUB","Investing.com","03/23/2021","BUY","1000000000.00000000","4,028,808","03/23/2021","4,038,508","0.24%","Rp1,836,597,999,981,066.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","BUY","1000000000.00000000","814,320,167","03/23/2021","819,471,452","0.63%","Rp100,000,000,000,000.00"
"","BTC/GBP","BTC/GBP","Coinbase Pro","03/23/2021","SELL","1000000000.00000000","39,987.4","03/23/2021","39,953.3","4.26%","Rp674,579,839,998,991.12"
"","BTC/GBP","BTC/GBP","Coinbase Pro","03/23/2021","SELL","1000000000.00000000","39,990.0","03/23/2021","39,967.5","5.63%","Rp445,103,999,999,010.94"
"","USD/CAD","USD/CAD","FX","03/23/2021","BUY","1000000000.00000000","1.2528","03/23/2021","1.2532","3.19%","Rp4,585,919,900.26"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","BUY","1000000000.00000000","815,190,708","03/23/2021","819,451,107","0.52%","Rp100,000,000,000,000.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","BUY","1000000000.00000000","815,543,672","03/23/2021","819,451,107","0.48%","Rp100,000,000,000,000.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","BUY","1000000000.00000000","54,603.0","03/23/2021","54,653.7","0.09%","Rp731,347,499,855,706.75"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","BUY","1000000000.00000000","54,602.7","03/23/2021","54,654.2","0.09%","Rp742,887,499,855,750.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","BUY","1000000000.00000000","54,602.7","03/23/2021","54,617.7","0.03%","Rp216,374,999,855,750.00"
"","Bitcoin KRW Index","BTC/KRW","Investing.com","03/23/2021","SELL","1000000000.00000000","65,223,651","03/23/2021","65,208,608","0.02%","Rp191,798,249,987,250.00"
"","BTC/KRW","BTC/KRW","Bithumb","03/23/2021","SELL","1000000000.00000000","65,169,000","03/23/2021","65,137,000","4.91%","Rp407,999,999,990,016.75"
"","BTC/ETH","BTC/ETH","Synthetic","03/23/2021","BUY","1000000.00000000","32.30","03/23/2021","32.28","-6.19%","-Rp509,280,000,993.10"
"","Dow Jones",".DJI","NYSE","03/23/2021","BUY","1000000000.00000000","32,731.20","03/23/2021","32,731.20","-0.00%","-Rp144,250.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","BUY","1000000000.00000000","54,579.9","03/23/2021","54,563.4","-0.03%","-Rp238,012,500,144,250.00"
"","Bitcoin JPY Index","BTC/JPY","Investing.com","03/23/2021","SELL","1000000000.00000000","5,954,374","03/23/2021","5,949,911","0.07%","Rp592,284,729,867,290.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","1000000000.00000000","54,670.1","03/23/2021","54,576.2","0.17%","Rp1,354,507,499,855,764.50"
"","USD/IDR","USD/IDR","FX","03/22/2021","SELL","1000000000.00000000","14,402.5","03/22/2021","14,402.5","0.00%","Rp0.00"
"","USD/GBP","USD/GBP","FX","03/22/2021","BUY","1000000000.00000000","0.7224","03/22/2021","0.7220","-5.54%","-Rp7,912,960,138.67"
"","USD/BTC","USD/BTC","Synthetic","03/22/2021","SELL","10000.00000000","0.00001753","03/22/2021","0.00001749","22.82%","Rp319,038.62"
"","ETH/GBP","ETH/GBP","Kraken","03/22/2021","SELL","100000000.00000000","1,289.97","03/22/2021","1,294.64","-36.20%","-Rp9,238,380,800,010.10"
"","IDR/EUR","IDR/EUR","FX","03/22/2021","SELL","1000000.00000000","0.00006","03/22/2021","0.00006","0.00%","-Rp0.02"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","BUY","1000000.00000000","840,492,364","03/22/2021","840,332,974","-0.02%","-Rp159,390,000,000.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","BUY","200000000.00000000","839,642,882","03/22/2021","840,332,974","0.08%","Rp100,000,000,000,000.00"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","BUY","1000000.00000000","57,150.0","03/22/2021","57,002.0","-25.90%","-Rp2,134,900,001,009.80"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","BUY","35.00000000","57,138.0","03/22/2021","57,138.0","0.00%","-Rp2.21"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","BUY","50.00000000","57,139.0","03/22/2021","57,093.0","-8.05%","-Rp33,177,504.21"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","BUY","20.00000000","57,115.0","03/22/2021","57,092.0","-4.03%","-Rp6,635,502.21"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","BUY","20.00000000","57,043.8","03/22/2021","57,097.6","0.09%","Rp15,449,175.00"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","BUY","10.00000000","57,054.0","03/22/2021","57,103.0","8.59%","Rp7,068,239.97"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","BUY","20.00000000","57,021.0","03/22/2021","57,103.0","14.38%","Rp23,656,999.00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","SELL","10000.00000000","835,621,000","03/22/2021","835,631,000","-0.12%","-Rp100,000,940.00"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","BUY","10000.00000000","57,092.6","03/22/2021","57,181.5","0.16%","Rp12,822,526,750.00"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","SELL","1000000.00000000","56,830.2","03/22/2021","56,976.0","-0.26%","-Rp2,103,165,144,250.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","BUY","400000000.00000000","839,078,132","03/22/2021","840,291,000","0.14%","Rp100,000,000,000,000.00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","SELL","1000000.00000000","835,992,000","03/22/2021","835,621,000","4.44%","Rp370,999,999,550.00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","SELL","100000.00000000","835,601,000","03/22/2021","835,992,000","-9.36%","-Rp39,100,000,220.00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","SELL","100000.00000000","837,400,000","03/22/2021","835,992,000","16.81%","Rp140,799,999,780.00"
"","BTC/XAU","BTC/XAU","Synthetic","03/22/2021","SELL","1000000.00000000","32.7976","03/22/2021","32.8480","-153.67%","-Rp12,594,854,151.59"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","SELL","64000.00000000","837,400,000","03/22/2021","835,992,000","16.81%","Rp90,111,999,900.00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","SELL","100000.00000000","836,944,000","03/22/2021","836,889,000","0.66%","Rp5,499,999,780.00"
"","IDR/EUR","IDR/EUR","FX","03/22/2021","SELL","10000000.00000000","0.00006","03/22/2021","0.00006","0.00%","-Rp1.02"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","SELL","100000.00000000","57,172.2","03/22/2021","56,987.8","0.32%","Rp265,996,855,749.99"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","BUY","1000000.00000000","57,083.1","03/22/2021","57,081.7","-0.00%","-Rp20,195,144,250.03"
"","Bitcoin JPY Index","BTC/JPY","Investing.com","03/22/2021","BUY","1000000000.00000000","6,223,317","03/22/2021","6,217,314","-0.10%","-Rp796,658,130,013,270.00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","BUY","100000.00000000","842,757,000","03/22/2021","842,757,000","-0.00%","-Rp1,000.00"
"","BTC/KRW","BTC/KRW","Bithumb","03/22/2021","SELL","100000.00000000","67,260,000","03/22/2021","67,313,000","-78.80%","-Rp67,575,000,998.71"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","SELL","1000000000.00000000","834,671,000","03/22/2021","837,550,000","-344.93%","-Rp100,000,000,000,000.00"
"","GBP/IDR","GBP/IDR","FX","03/22/2021","SELL","1000000000.00000000","19,918.7","03/22/2021","19,920.1","-0.70%","-Rp1,400,000,940.00"
"","IDR/USD","IDR/USD","FX","03/22/2021","SELL","1000000000.00000000","0.00006951","03/22/2021","0.00006943","11.51%","Rp11,539.00"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","SELL","1000000000.00000000","56,713.1","03/22/2021","57,104.2","-0.69%","-Rp5,641,617,500,144,200.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","BUY","100000000.00000000","839,114,671","03/22/2021","839,082,727","-0.00%","-Rp3,194,400,000,940.00"
"","EUR/IDR","EUR/IDR","FX","03/22/2021","SELL","1000000000.00000000","17,168.5","03/22/2021","17,160.6","4.60%","Rp7,899,999,900.00"
"","Ferrari NV","RACE.MI","MI","03/22/2021","BUY","1000000000.00000000","169.60","03/22/2021","169.60","-0.00%","-Rp17,064.10"
"","Bitcoin JPY Index","BTC/JPY","Investing.com","03/22/2021","BUY","100000000.00000000","6,220,309","03/22/2021","6,164,886","-0.89%","-Rp735,518,633,013,270.00"
"","Bitcoin Euro Index","BTC/EUR","Investing.com","03/22/2021","BUY","100000000.00000000","47,998.4","03/22/2021","47,606.3","-0.82%","-Rp669,083,361,170,640.00"
"","Bitcoin KRW Index","BTC/KRW","Investing.com","03/22/2021","BUY","100000000.00000000","67,024,552","03/22/2021","66,248,992","-1.16%","-Rp988,839,000,001,280.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","BUY","100000000.00000000","841,565,958","03/22/2021","840,815,986","-0.09%","-Rp74,997,200,001,000.00"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","SELL","100000.00000000","57,551.0","03/22/2021","57,238.3","0.54%","Rp451,069,732,690.00"
"","BTC/USD","BTC/USD","Binance","03/22/2021","SELL","100.00000000","57,516.1","03/22/2021","57,239.1","0.48%","Rp399,572,500.00"
"","BTC/USD","BTC/USD","Poloniex","03/22/2021","SELL","100.00000000","57,495.3","03/22/2021","57,255.0","0.42%","Rp346,632,750.00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","SELL","1000000.00000000","845,601,000","03/22/2021","842,399,000","0.38%","Rp3,201,999,999,000.00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","SELL","1000000.00000000","843,071,000","03/22/2021","842,756,000","3.74%","Rp314,999,999,060.00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","SELL","1000000.00000000","845,643,000","03/22/2021","842,756,000","0.34%","Rp2,886,999,999,000.00"
"","IDR/EUR","IDR/EUR","FX","03/22/2021","SELL","1000000000.00000000","0.00006","03/22/2021","0.00006","0.00%","-Rp1.02"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","SELL","1000000.00000000","845,601,000","03/22/2021","842,763,000","33.56%","Rp2,837,999,999,000.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","BUY","100000000.00000000","850,479,605","03/22/2021","843,880,160","-0.78%","-Rp100,000,000,000,000.00"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","SELL","1000000.00000000","57,540.0","03/22/2021","57,386.0","0.27%","Rp2,221,449,999,990.05"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","SELL","1000000.00000000","57,539.0","03/22/2021","57,372.0","0.29%","Rp2,408,974,999,990.05"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","SELL","1000000.00000000","57,523.0","03/22/2021","57,463.0","0.10%","Rp865,499,999,989.98"
"","Gold","GCJ1","ICE","03/22/2021","BUY","1000000.00000000","1,731.05","03/22/2021","1,733.10","0.12%","Rp2,957,124,985,575.00"
"","Gold","GCJ1","ICE","03/22/2021","SELL","1000000.00000000","1,728.15","03/22/2021","1,730.75","-0.15%","-Rp37,505,000,173,099.00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","SELL","10000000.00000000","844,995,000","03/22/2021","845,101,000","-0.01%","-Rp1,060,000,001,000.00"
"","Gold","GCJ1","ICE","03/22/2021","SELL","100000000.00000000","1,730.35","03/22/2021","1,731.00","-0.04%","-Rp93,762,500,000,013.00"
"","BTC/GBP","BTC/GBP","Coinbase Pro","03/22/2021","SELL","10000000.00000000","41,968.0","03/22/2021","41,918.7","0.12%","Rp9,752,723,199,999.61"
"","Gold","GCJ1","ICE","03/22/2021","SELL","100000.00000000","1,729.70","03/22/2021","1,732.55","-0.16%","-Rp411,112,500,288.49"
