"Open Positions Summary"
"","Name","Symbol","Exchange","Type","Amount","Avg Price","Current Price","Extended Hours","Extended Hours (%)","Prev.","Market Value","Commission","Weight","Daily P/L","Daily P/L%","Net P/L%","Net P/L","Next Earnings Date","Exchange","Last","Bid","Ask","Extended Hours","Extended Hours (%)","Open","Prev.","High","Low","Chg.","Chg. %","Vol.","Next Earnings Date","Time","Market Cap","Revenue","Average Vol. (3m)","EPS","P/E Ratio","Beta","Dividend","Yield","5 Minutes","15 Minutes","30 Minutes","Hourly","5 Hours","Daily","Weekly","Monthly","Daily","1 Week","1 Month","YTD","1 Year","3 Years"

"Market Value","Rp0.00"
"Open P/L","Rp0.00 / 0.00%"
"Daily P/L","Rp73,689,088,624,458,400.00 / 0.35%"
"Total P/L","Rp54,243,959,972,265,416.00"


"Open Positions"
"","Name","Symbol","Exchange","Open Date","Type","Amount","Open Price","Current Price","Extended Hours","Extended Hours (%)","Prev.","Market Value","Commission","Net P/L%","Weight","Daily P/L","Daily P/L%","Net P/L","Next Earnings Date"


"Closed Positions"
"","Name","Symbol","Exchange","Open Date","Type","Amount","Open Price","Close Date","Close Price","Gain%","Net P/L"
"","BCHSV/IDR","BCHSV/IDR","Indodax","03/23/2021","SELL","1000000000.00000000","3,140,000","03/23/2021","3,169,000","-0.92%","-Rp29,000,000,010,000.00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","1000000.00000000","801,852,000","03/23/2021","794,499,000","91.70%","Rp7,352,999,999,000.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","BUY","1000000000.00000000","805,260,465","03/23/2021","797,878,585","-0.92%","-Rp100,000,000,000,000.00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","1000000.00000000","800,000,000","03/23/2021","792,501,000","93.74%","Rp7,498,999,999,900.00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","1000000.00000000","802,000,000","03/23/2021","792,501,000","118.44%","Rp9,498,999,999,900.00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","1000000.00000000","802,000,000","03/23/2021","794,499,000","93.53%","Rp7,500,999,999,900.00"
"","Bitcoin Cash SV IDR Index","BCHSV/IDR","Investing.com","03/23/2021","BUY","1000000000.00000000","3,115,000","03/23/2021","3,147,000","1.03%","Rp31,999,999,999,500.00"
"","USD/IDR","USD/IDR","FX","03/23/2021","SELL","100000000.00000000","14,425.0","03/23/2021","14,420.0","3.47%","Rp499,999,000.00"
"","USD/IDR","USD/IDR","FX","03/23/2021","SELL","1000000000.00000000","14,417.5","03/23/2021","14,425.0","-5.20%","-Rp7,500,001,000.00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","1000000.00000000","801,852,000","03/23/2021","796,760,000","63.50%","Rp5,091,999,999,900.00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","10000000.00000000","800,000,000","03/23/2021","796,760,000","40.50%","Rp32,399,999,999,900.00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","1000000.00000000","801,852,000","03/23/2021","796,760,000","63.50%","Rp5,091,999,999,900.00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","10000000.00000000","800,000,000","03/23/2021","796,760,000","40.50%","Rp32,399,999,999,900.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","1000000.00000000","53,643.1","03/23/2021","53,384.6","0.48%","Rp3,737,263,735,542.50"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","100000000.00000000","799,900,000","03/23/2021","794,000,000","73.76%","Rp100,000,000,000,000.00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","1000000.00000000","812,989,000","03/23/2021","802,000,000","135.17%","Rp10,988,999,999,900.00"
"","IDR/USD","IDR/USD","FX","03/23/2021","SELL","1000000000.00000000","0.00006937","03/23/2021","0.00006947","-0.14%","-Rp14,467.55"
"","EUR/IDR","EUR/IDR","FX","03/23/2021","SELL","1000000000.00000000","17,192.1","03/23/2021","17,190.3","1.05%","Rp1,800,000,000.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","BUY","1000000000.00000000","54,467.7","03/23/2021","54,557.5","0.16%","Rp1,298,283,499,985,586.00"
"","BTC/EUR","BTC/EUR","Kraken","03/23/2021","SELL","1000000000.00000000","45,780.0","03/23/2021","45,855.0","-0.16%","-Rp1,282,035,000,000,000.00"
"","Bitcoin GBP Index","BTC/GBP","Investing.com","03/23/2021","SELL","10000000.00000000","39,568.8","03/23/2021","39,494.1","0.19%","Rp14,770,281,600,000.79"
"","Bitcoin Euro Index","BTC/EUR","Investing.com","03/23/2021","SELL","200000000.00000000","45,879.9","03/23/2021","45,821.2","0.13%","Rp200,681,212,000,017.06"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","1000000000.00000000","813,375,000","03/23/2021","812,000,000","16.90%","Rp100,000,000,000,000.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","200000000.00000000","54,507.9","03/23/2021","54,600.1","-0.17%","-Rp266,596,299,999,990.00"
"","BTC/EUR","BTC/EUR","BitStamp","03/23/2021","SELL","100000000.00000000","45,780.6","03/23/2021","45,862.8","-0.18%","-Rp140,511,036,000,010.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","BUY","4000000000.00000000","817,869,899","03/23/2021","815,387,902","-0.30%","-Rp100,000,000,000,000.00"
"","Bitcoin Euro Index","BTC/EUR","Investing.com","03/23/2021","SELL","100000000.00000000","45,976.7","03/23/2021","45,949.7","0.06%","Rp46,153,259,829,062.00"
"","BTC/EUR","BTC/EUR","Coinbase Pro","03/23/2021","SELL","2000000.00000000","45,908.9","03/23/2021","45,847.6","0.13%","Rp2,095,699,880,000.17"
"","BTC/EUR","BTC/EUR","Kraken","03/23/2021","SELL","1000000000.00000000","45,844.5","03/23/2021","45,780.0","0.14%","Rp1,102,550,100,000,000.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","1000000000.00000000","54,622.2","03/23/2021","54,473.0","0.27%","Rp2,157,058,985,542,500.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","1000000000.00000000","54,922.0","03/23/2021","54,660.4","0.48%","Rp3,782,081,998,554,250.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","1000000000.00000000","54,922.0","03/23/2021","54,695.4","0.41%","Rp3,276,069,498,554,250.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","2000000000.00000000","54,864.2","03/23/2021","54,692.9","0.31%","Rp4,953,139,497,108,355.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","1000000.00000000","54,954.6","03/23/2021","54,919.8","0.06%","Rp503,120,985,542.44"
"","BTC/USD","BTC/USD","Bitfinex","03/23/2021","SELL","1000000.00000000","54,957.0","03/23/2021","54,910.7","0.08%","Rp669,382,249,999.05"
"","BTC/USD","BTC/USD","Coinbase Pro","03/23/2021","SELL","1000000.00000000","55,024.5","03/23/2021","54,962.5","0.11%","Rp896,364,999,999.00"
"","Bitcoin RUB Index","BTC/RUB","Investing.com","03/23/2021","BUY","1000000000.00000000","4,038,508","03/23/2021","4,029,205","-0.23%","-Rp1,762,639,410,189,500.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","BUY","3000000000.00000000","819,282,727","03/23/2021","819,283,653","0.00%","Rp2,777,999,900,000.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","1000000000.00000000","54,868.5","03/23/2021","54,892.8","-0.04%","-Rp351,317,251,445,790.00"
"","Bitcoin GBP Index","BTC/GBP","Investing.com","03/23/2021","SELL","2000000000.00000000","39,855.4","03/23/2021","39,804.2","0.13%","Rp2,024,734,718,022,917.50"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","3000000000.00000000","819,300,000","03/23/2021","819,299,000","0.00%","Rp3,000,000,000,000.00"
"","BTC/GBP","BTC/GBP","Coinbase Pro","03/23/2021","SELL","1000000000.00000000","39,850.0","03/23/2021","39,854.7","-0.01%","-Rp92,932,159,999,943.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","3000000000.00000000","55,047.2","03/23/2021","55,006.6","0.07%","Rp1,760,923,500,000,000.00"
"","IDR/JPY","IDR/JPY","FX","03/23/2021","BUY","1000000000.00000000","0.7556","03/23/2021","0.7541","-198.52%","-Rp1,996,350.00"
"","IDR/USD","IDR/USD","FX","03/23/2021","BUY","1000000000.00000000","0.00006934","03/23/2021","0.00006937","4.33%","Rp4,336.25"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","BUY","1000000000.00000000","819,482,525","03/23/2021","818,435,404","-0.13%","-Rp100,000,000,000,000.00"
"","BTC/GBP","BTC/GBP","Coinbase Pro","03/23/2021","BUY","1000000000.00000000","39,850.0","03/23/2021","39,832.5","-4.39%","-Rp346,024,000,000,000.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","1000000000.00000000","54,934.3","03/23/2021","54,917.6","0.03%","Rp241,440,248,554,307.81"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","1000000000.00000000","54,561.7","03/23/2021","54,925.1","-0.67%","-Rp5,253,855,500,000,000.00"
"","Bitcoin Euro Index","BTC/EUR","Investing.com","03/23/2021","SELL","1000000000.00000000","46,066.0","03/23/2021","46,171.9","-0.23%","-Rp1,810,233,437,093,800.00"
"","BTC/EUR","BTC/EUR","Coinbase Pro","03/23/2021","SELL","1000000000.00000000","46,132.5","03/23/2021","46,097.4","7.61%","Rp599,992,379,998,957.25"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","1000000000.00000000","54,909.5","03/23/2021","54,827.1","0.15%","Rp1,191,297,985,542,514.50"
"","EUR/IDR","EUR/IDR","FX","03/23/2021","BUY","1000000000.00000000","17,179.9","03/23/2021","17,186.2","3.67%","Rp6,299,999,990.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","BUY","1000000000.00000000","54,911.5","03/23/2021","54,957.9","0.08%","Rp670,828,000,000,014.50"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","BUY","1000000000.00000000","817,812,513","03/23/2021","818,720,569","0.11%","Rp100,000,000,000,000.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","BUY","1000000000.00000000","817,811,556","03/23/2021","818,719,609","0.11%","Rp100,000,000,000,000.00"
"","Bitcoin Euro Index","BTC/EUR","Investing.com","03/23/2021","SELL","1000000000.00000000","46,108.0","03/23/2021","46,103.2","0.01%","Rp82,050,222,906,249.58"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","1000000000.00000000","54,934.3","03/23/2021","54,852.6","0.15%","Rp1,181,177,748,554,307.75"
"","Bitcoin Euro Index","BTC/EUR","Investing.com","03/23/2021","SELL","1000000000.00000000","46,182.6","03/23/2021","46,142.1","0.09%","Rp692,298,899,829,062.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","1000000000.00000000","54,947.7","03/23/2021","54,916.2","0.06%","Rp455,411,248,554,250.00"
"","BTC/IDR","BTC/IDR","Luno","03/23/2021","SELL","1000000000.00000000","819,002,000","03/23/2021","819,001,000","0.01%","Rp999,999,900,000.00"
"","BTC/XAU","BTC/XAU","Synthetic","03/23/2021","SELL","1000000.00000000","31.3968","03/23/2021","31.7257","-104.76%","-Rp82,165,281,752.74"
"","BTC/XAU","BTC/XAU","Synthetic","03/23/2021","SELL","1000000000.00000000","31.3926","03/23/2021","31.7257","-106.11%","-Rp83,214,509,040,999.00"
"","BTC/XAU","BTC/XAU","Synthetic","03/23/2021","SELL","1000000000.00000000","31.7499","03/23/2021","31.7061","13.80%","Rp10,942,045,820,072.89"
"","BTC/XAU","BTC/XAU","Synthetic","03/23/2021","SELL","1000000000.00000000","31.7545","03/23/2021","31.7061","3.81%","Rp12,091,210,460,072.89"
"","USD/IDR","USD/IDR","FX","03/23/2021","SELL","1000000000.00000000","14,402.5","03/23/2021","14,400.0","17.36%","Rp2,500,000,000.00"
"","Bitcoin RUB Index","BTC/RUB","Investing.com","03/23/2021","BUY","1000000000.00000000","4,028,808","03/23/2021","4,038,508","0.24%","Rp1,837,858,999,981,053.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","BUY","1000000000.00000000","814,320,167","03/23/2021","819,471,452","0.63%","Rp100,000,000,000,000.00"
"","BTC/GBP","BTC/GBP","Coinbase Pro","03/23/2021","SELL","1000000000.00000000","39,987.4","03/23/2021","39,953.3","4.26%","Rp674,252,479,998,991.62"
"","BTC/GBP","BTC/GBP","Coinbase Pro","03/23/2021","SELL","1000000000.00000000","39,990.0","03/23/2021","39,967.5","5.63%","Rp444,887,999,999,011.38"
"","USD/CAD","USD/CAD","FX","03/23/2021","BUY","1000000000.00000000","1.2528","03/23/2021","1.2532","3.19%","Rp4,589,135,900.19"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","BUY","1000000000.00000000","815,190,708","03/23/2021","819,451,107","0.52%","Rp100,000,000,000,000.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/23/2021","BUY","1000000000.00000000","815,543,672","03/23/2021","819,451,107","0.48%","Rp100,000,000,000,000.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","BUY","1000000000.00000000","54,603.0","03/23/2021","54,653.7","0.09%","Rp732,995,249,855,381.62"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","BUY","1000000000.00000000","54,602.7","03/23/2021","54,654.2","0.09%","Rp744,561,249,855,425.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","BUY","1000000000.00000000","54,602.7","03/23/2021","54,617.7","0.03%","Rp216,862,499,855,425.00"
"","Bitcoin KRW Index","BTC/KRW","Investing.com","03/23/2021","SELL","1000000000.00000000","65,223,651","03/23/2021","65,208,608","0.02%","Rp191,723,034,987,255.00"
"","BTC/KRW","BTC/KRW","Bithumb","03/23/2021","SELL","1000000000.00000000","65,169,000","03/23/2021","65,137,000","4.91%","Rp407,839,999,990,020.62"
"","BTC/ETH","BTC/ETH","Synthetic","03/23/2021","BUY","1000000.00000000","32.30","03/23/2021","32.28","-6.19%","-Rp500,920,000,976.79"
"","Dow Jones",".DJI","NYSE","03/23/2021","BUY","1000000000.00000000","32,731.20","03/23/2021","32,731.20","-0.00%","-Rp144,575.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","BUY","1000000000.00000000","54,579.9","03/23/2021","54,563.4","-0.03%","-Rp238,548,750,144,580.00"
"","Bitcoin JPY Index","BTC/JPY","Investing.com","03/23/2021","SELL","1000000000.00000000","5,954,374","03/23/2021","5,949,911","0.07%","Rp593,980,669,866,910.00"
"","Bitcoin","BTC/USD","Investing.com","03/23/2021","SELL","1000000000.00000000","54,670.1","03/23/2021","54,576.2","0.17%","Rp1,357,559,249,855,439.50"
"","USD/IDR","USD/IDR","FX","03/22/2021","SELL","1000000000.00000000","14,402.5","03/22/2021","14,402.5","0.00%","Rp0.00"
"","USD/GBP","USD/GBP","FX","03/22/2021","BUY","1000000000.00000000","0.7224","03/22/2021","0.7220","-5.54%","-Rp7,909,120,138.61"
"","USD/BTC","USD/BTC","Synthetic","03/22/2021","SELL","10000.00000000","0.00001753","03/22/2021","0.00001749","22.82%","Rp312,339.56"
"","ETH/GBP","ETH/GBP","Kraken","03/22/2021","SELL","100000000.00000000","1,289.97","03/22/2021","1,294.64","-36.20%","-Rp9,233,897,600,010.10"
"","IDR/EUR","IDR/EUR","FX","03/22/2021","SELL","1000000.00000000","0.00006","03/22/2021","0.00006","0.00%","-Rp0.02"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","BUY","1000000.00000000","840,492,364","03/22/2021","840,332,974","-0.02%","-Rp159,390,000,000.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","BUY","200000000.00000000","839,642,882","03/22/2021","840,332,974","0.08%","Rp100,000,000,000,000.00"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","BUY","1000000.00000000","57,150.0","03/22/2021","57,002.0","-25.90%","-Rp2,139,710,001,012.00"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","BUY","35.00000000","57,138.0","03/22/2021","57,138.0","0.00%","-Rp2.21"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","BUY","50.00000000","57,139.0","03/22/2021","57,093.0","-8.05%","-Rp33,252,254.22"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","BUY","20.00000000","57,115.0","03/22/2021","57,092.0","-4.03%","-Rp6,650,452.21"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","BUY","20.00000000","57,043.8","03/22/2021","57,097.6","0.09%","Rp15,483,982.50"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","BUY","10.00000000","57,054.0","03/22/2021","57,103.0","8.59%","Rp7,084,164.95"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","BUY","20.00000000","57,021.0","03/22/2021","57,103.0","14.38%","Rp23,710,299.00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","SELL","10000.00000000","835,621,000","03/22/2021","835,631,000","-0.12%","-Rp100,000,940.00"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","BUY","10000.00000000","57,092.6","03/22/2021","57,181.5","0.16%","Rp12,851,416,325.00"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","SELL","1000000.00000000","56,830.2","03/22/2021","56,976.0","-0.26%","-Rp2,107,903,644,575.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","BUY","400000000.00000000","839,078,132","03/22/2021","840,291,000","0.14%","Rp100,000,000,000,000.00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","SELL","1000000.00000000","835,992,000","03/22/2021","835,621,000","4.44%","Rp370,999,999,550.00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","SELL","100000.00000000","835,601,000","03/22/2021","835,992,000","-9.36%","-Rp39,100,000,220.00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","SELL","100000.00000000","837,400,000","03/22/2021","835,992,000","16.81%","Rp140,799,999,780.00"
"","BTC/XAU","BTC/XAU","Synthetic","03/22/2021","SELL","1000000.00000000","32.7976","03/22/2021","32.8480","-153.67%","-Rp12,590,848,359.27"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","SELL","64000.00000000","837,400,000","03/22/2021","835,992,000","16.81%","Rp90,111,999,900.00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","SELL","100000.00000000","836,944,000","03/22/2021","836,889,000","0.66%","Rp5,499,999,780.00"
"","IDR/EUR","IDR/EUR","FX","03/22/2021","SELL","10000000.00000000","0.00006","03/22/2021","0.00006","0.00%","-Rp1.03"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","SELL","100000.00000000","57,172.2","03/22/2021","56,987.8","0.32%","Rp266,596,155,424.99"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","BUY","1000000.00000000","57,083.1","03/22/2021","57,081.7","-0.00%","-Rp20,240,644,575.03"
"","Bitcoin JPY Index","BTC/JPY","Investing.com","03/22/2021","BUY","1000000000.00000000","6,223,317","03/22/2021","6,217,314","-0.10%","-Rp798,939,270,013,310.00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","BUY","100000.00000000","842,757,000","03/22/2021","842,757,000","-0.00%","-Rp1,000.00"
"","BTC/KRW","BTC/KRW","Bithumb","03/22/2021","SELL","100000.00000000","67,260,000","03/22/2021","67,313,000","-78.80%","-Rp67,548,500,998.32"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","SELL","1000000000.00000000","834,671,000","03/22/2021","837,550,000","-344.93%","-Rp100,000,000,000,000.00"
"","GBP/IDR","GBP/IDR","FX","03/22/2021","SELL","1000000000.00000000","19,918.7","03/22/2021","19,920.1","-0.70%","-Rp1,400,000,940.00"
"","IDR/USD","IDR/USD","FX","03/22/2021","SELL","1000000000.00000000","0.00006951","03/22/2021","0.00006943","11.51%","Rp11,565.00"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","SELL","1000000000.00000000","56,713.1","03/22/2021","57,104.2","-0.69%","-Rp5,654,328,250,144,600.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","BUY","100000000.00000000","839,114,671","03/22/2021","839,082,727","-0.00%","-Rp3,194,400,000,940.00"
"","EUR/IDR","EUR/IDR","FX","03/22/2021","SELL","1000000000.00000000","17,168.5","03/22/2021","17,160.6","4.60%","Rp7,899,999,900.00"
"","Ferrari NV","RACE.MI","MI","03/22/2021","BUY","1000000000.00000000","169.60","03/22/2021","169.60","-0.00%","-Rp17,093.80"
"","Bitcoin JPY Index","BTC/JPY","Investing.com","03/22/2021","BUY","100000000.00000000","6,220,309","03/22/2021","6,164,886","-0.89%","-Rp737,624,707,013,310.00"
"","Bitcoin Euro Index","BTC/EUR","Investing.com","03/22/2021","BUY","100000000.00000000","47,998.4","03/22/2021","47,606.3","-0.82%","-Rp670,247,898,170,940.00"
"","Bitcoin KRW Index","BTC/KRW","Investing.com","03/22/2021","BUY","100000000.00000000","67,024,552","03/22/2021","66,248,992","-1.16%","-Rp988,451,220,001,270.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","BUY","100000000.00000000","841,565,958","03/22/2021","840,815,986","-0.09%","-Rp74,997,200,001,000.00"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","SELL","100000.00000000","57,551.0","03/22/2021","57,238.3","0.54%","Rp452,086,007,651.00"
"","BTC/USD","BTC/USD","Binance","03/22/2021","SELL","100.00000000","57,516.1","03/22/2021","57,239.1","0.48%","Rp400,472,750.00"
"","BTC/USD","BTC/USD","Poloniex","03/22/2021","SELL","100.00000000","57,495.3","03/22/2021","57,255.0","0.42%","Rp347,413,725.00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","SELL","1000000.00000000","845,601,000","03/22/2021","842,399,000","0.38%","Rp3,201,999,999,000.00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","SELL","1000000.00000000","843,071,000","03/22/2021","842,756,000","3.74%","Rp314,999,999,060.00"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","SELL","1000000.00000000","845,643,000","03/22/2021","842,756,000","0.34%","Rp2,886,999,999,000.00"
"","IDR/EUR","IDR/EUR","FX","03/22/2021","SELL","1000000000.00000000","0.00006","03/22/2021","0.00006","0.00%","-Rp1.03"
"","BTC/IDR","BTC/IDR","BitcoinIndonesia","03/22/2021","SELL","1000000.00000000","845,601,000","03/22/2021","842,763,000","33.56%","Rp2,837,999,999,000.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","BUY","100000000.00000000","850,479,605","03/22/2021","843,880,160","-0.78%","-Rp100,000,000,000,000.00"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","SELL","1000000.00000000","57,540.0","03/22/2021","57,386.0","0.27%","Rp2,226,454,999,990.02"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","SELL","1000000.00000000","57,539.0","03/22/2021","57,372.0","0.29%","Rp2,414,402,499,990.02"
"","BTC/USD","BTC/USD","Bitfinex","03/22/2021","SELL","1000000.00000000","57,523.0","03/22/2021","57,463.0","0.10%","Rp867,449,999,989.95"
"","Gold","GCJ1","ICE","03/22/2021","BUY","1000000.00000000","1,731.05","03/22/2021","1,733.10","0.12%","Rp2,963,787,485,542.50"
"","Gold","GCJ1","ICE","03/22/2021","SELL","1000000.00000000","1,728.15","03/22/2021","1,730.75","-0.15%","-Rp37,589,500,173,489.00"
"","BTC/IDR","BTC/IDR","Luno","03/22/2021","SELL","10000000.00000000","844,995,000","03/22/2021","845,101,000","-0.01%","-Rp1,060,000,001,000.00"
"","Gold","GCJ1","ICE","03/22/2021","SELL","100000000.00000000","1,730.35","03/22/2021","1,731.00","-0.04%","-Rp93,973,750,000,013.00"
"","BTC/GBP","BTC/GBP","Coinbase Pro","03/22/2021","SELL","10000000.00000000","41,968.0","03/22/2021","41,918.7","0.12%","Rp9,747,990,399,999.60"
"","Gold","GCJ1","ICE","03/22/2021","SELL","100000.00000000","1,729.70","03/22/2021","1,732.55","-0.16%","-Rp412,038,750,289.14"
"","Gold","GCJ1","ICE","03/22/2021","SELL","100000.00000000","1,729.85","03/22/2021","1,732.55","-0.16%","-Rp390,352,500,000.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","BUY","10000000.00000000","843,596,000","03/22/2021","852,022,965","1.00%","Rp84,269,649,999,900.00"
"","Bitcoin KRW Index","BTC/KRW","Investing.com","03/22/2021","BUY","1000000000.00000000","67,413,325","03/22/2021","67,993,188","0.86%","Rp1,274,500,000,000,000.00"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","BUY","1000000000.00000000","841,880,515","03/22/2021","844,778,704","0.34%","Rp100,000,000,000,000.00"
"","BTC/XAU","BTC/XAU","Synthetic","03/22/2021","BUY","1000000000.00000000","33.1324","03/22/2021","33.3230","5.75%","Rp47,615,387,038,800.88"
"","Bitcoin KRW Index","BTC/KRW","Investing.com","03/22/2021","BUY","1000000000.00000000","67,305,669","03/22/2021","67,663,239","0.53%","Rp1,274,500,000,000,000.00"
"","Gold","GCJ1","ICE","03/22/2021","BUY","10000.00000000","1,727.90","03/22/2021","1,730.15","0.13%","Rp32,529,360,542.50"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","SELL","1000000000.00000000","57,202.9","03/22/2021","57,216.7","-0.02%","-Rp199,513,500,158,970.00"
"","Gold","GCJ1","ICE","03/22/2021","SELL","1000000.00000000","1,727.65","03/22/2021","1,729.30","-0.10%","-Rp2,385,488,916,834.90"
"","XAUR/USD","XAUR/USD","Synthetic","03/22/2021","BUY","10000000.00000000","0.029748","03/22/2021","0.030052","25.55%","Rp43,950,799.00"
"","Xaurum Index","XAUR/USD","Investing.com","03/22/2021","BUY","1000000000.00000000","0.030086","03/22/2021","0.030052","-0.11%","-Rp491,598,372.50"
"","Bitcoin GBP Index","BTC/GBP","Investing.com","03/22/2021","SELL","100000.00000000","41,372.7","03/22/2021","41,355.8","0.04%","Rp33,416,012,227.18"
"","Xaurum Index","XAUR/USD","Investing.com","03/22/2021","BUY","1000000000.00000000","0.030069","03/22/2021","0.030052","-0.06%","-Rp245,820,872.50"
"","Bitcoin IDR Index","BTC/IDR","Investing.com","03/22/2021","BUY","10000000.00000000","847,896,832","03/22/2021","848,822,588","0.11%","Rp9,257,559,978,800.00"
"","Bitcoin","BTC/USD","Investing.com","03/22/2021","SELL","1000000.00000000","57,583.5","03/22/2021","57,734.1","-0.26%","-Rp2,177,299,514,457.50"
"","ETH/XAU","ETH/XAU","Synthetic","03/22/2021","SELL","1000000000.00000000","1.02942","03/22/2021","1.03374","-41.97%","-Rp1,079,215,488,001.00"
"","Bitcoin Euro Index","BTC/EUR","Investing.com","03/22/2021","BUY","1000000.00000000","48,534.1","03/22/2021","48,640.6","0.22%","Rp1,820,489,614,531.00"
"","BTC/ETH","BTC/ETH","Synthetic","03/22/2021","SELL","1000000.00000000","32.14","03/22/2021","32.16","-6.22%","-Rp500,920,000,951.75"
"","BTC/XAU","BTC/XAU","Synthetic","03/22/2021","SELL","1000000.00000000","33.0261","03/22/2021","33.1690","-86.54%","-Rp35,699,059,352.74"
"","BTC/XAU","BTC/XAU","Synthetic","03/22/2021","SELL","100000.00000000","33.0467","03/22/2021","33.1690","-18.50%","-Rp3,055,279,131.93"
